,Strain,Standard force,Test time,temp,"density, tex","density, g/cm^3",fiber type,"test speed, mm/min","polymer content, %","test speed, %/min"
20,3909.6550941467285,0.7405438274145126,67.70000732421886,1.0,800,1.79,high strength,,50.16987542468856,1.75
21,3909.6550941467285,0.6953341215848923,67.80004394531261,1.0,800,1.79,high strength,,50.16987542468856,1.75
22,3909.6550941467285,0.6604525297880173,67.91002929687511,1.0,800,1.79,high strength,,50.16987542468856,1.75
23,3909.6550941467285,0.7336644977331161,68.01005615234408,1.0,800,1.79,high strength,,50.16987542468856,1.75
24,3909.6550941467285,0.7196912616491318,68.12004150390658,1.0,800,1.79,high strength,,50.16987542468856,1.75
25,3909.6550941467285,0.6604922264814377,68.23002685546908,1.0,800,1.79,high strength,,50.16987542468856,1.75
26,3909.6550941467285,0.6987822353839874,68.34001220703158,1.0,800,1.79,high strength,,50.16987542468856,1.75
27,3909.6550941467285,0.5943485498428345,68.44004882812533,1.0,800,1.79,high strength,,50.16987542468856,1.75
28,3909.6550941467285,0.6431025266647339,68.55003417968783,1.0,800,1.79,high strength,,50.16987542468856,1.75
29,3909.6550941467285,0.691822238266468,68.66001953125033,1.0,800,1.79,high strength,,50.16987542468856,1.75
30,3909.6550941467285,0.6709540486335754,68.76005615234408,1.0,800,1.79,high strength,,50.16987542468856,1.75
31,3909.6550941467285,0.6081992089748383,68.87004150390658,1.0,800,1.79,high strength,,50.16987542468856,1.75
32,3909.6550941467285,0.6186551302671432,68.98002685546908,1.0,800,1.79,high strength,,50.16987542468856,1.75
33,3909.6550941467285,0.6151549145579338,69.09001220703158,1.0,800,1.79,high strength,,50.16987542468856,1.75
34,3909.6550941467285,0.5907575413584709,69.19004882812533,1.0,800,1.79,high strength,,50.16987542468856,1.75
35,3909.6550941467285,0.629108838737011,69.30003417968783,1.0,800,1.79,high strength,,50.16987542468856,1.75
36,3909.6550941467285,0.6255918592214584,69.41001953125033,1.0,800,1.79,high strength,,50.16987542468856,1.75
37,3909.6550941467285,0.5663343518972397,69.51005615234408,1.0,800,1.79,high strength,,50.16987542468856,1.75
38,3909.6550941467285,0.6151016056537628,69.62004150390658,1.0,800,1.79,high strength,,50.16987542468856,1.75
39,3909.6550941467285,0.6221257746219635,69.69004882812533,1.0,800,1.79,high strength,,50.16987542468856,1.75
40,3909.6550941467285,0.6221257746219635,69.69004882812533,1.0,800,1.79,high strength,,50.16987542468856,1.75
41,3909.6550941467285,0.6151563227176666,69.69999755859408,1.0,800,1.79,high strength,,50.16987542468856,1.75
42,3909.6550941467285,0.6151549145579338,69.71000732421908,1.0,800,1.79,high strength,,50.16987542468856,1.75
0,1135.9280347824097,-0.307049497961998,57.06996093750013,1.0,800,1.79,high strength,,46.38233054074638,2.0
0,1100.9230613708496,1.5554934740066528,140.0799877929676,1.0,800,1.79,high strength,,40.23769100169779,0.75
0,-5031.429767608643,0.47237469255924225,40.929965820312646,1.0,800,1.79,high strength,,42.9,2.5
0,552.2630214691162,7.318468987941742,52.38996826171933,1.0,750,1.82,high modulus fiber,1,27.634752861716592,
0,839.9689793586731,0.8339681178331375,21.250012207031432,1.0,800,1.79,high strength,,51.1,4.0
0,699.3069648742676,1.6324803988138832,65.47002685546886,1.0,750,1.82,high modulus fiber,1,49.80530542711122,
0,943.4130191802979,-0.6372394859790802,25.899975585936772,1.0,800,1.79,high strength,,38.65885961243553,5.0
0,1428.217887878418,0.5492021106183529,92.70996826171904,1.0,800,1.79,high strength,,39.643347050754464,1.25
0,862.1810078620911,867.6173858642578,80.61996093749985,1.0,800,1.79,high strength,,23.073560907382316,0.5
0,1271.5669870376587,0.4307456687092781,25.630017089843022,1.0,800,1.79,high strength,,51.23437976226761,5.0
0,1099.1761684417725,3776.94140625,98.86003417968823,1.0,800,1.79,high strength,,44.9397778820585,1.0
0,616.7879700660706,2.2262804210186005,1061.140019531249,1.0,800,1.79,high strength,,51.78,0.1
1,616.7879700660706,2.2158434092998505,1061.1499682617177,1.0,800,1.79,high strength,,51.78,0.1
0,656.4340591430664,0.8666837549209594,66.47997558593761,1.0,750,1.82,high modulus fiber,1,49.43613630791861,
1,656.4340591430664,0.8666837549209594,66.47997558593761,1.0,750,1.82,high modulus fiber,1,49.43613630791861,
2,656.4340591430664,0.8628698714574177,66.48998535156261,1.0,750,1.82,high modulus fiber,1,49.43613630791861,
0,664.7693514823914,1.5690187811851501,180.94001708984433,1.0,800,1.79,high strength,,34.783414236484234,0.5
0,1105.5810451507568,1.4831328392028809,506.5800073242208,1.0,800,1.79,high strength,,48.99,0.25
1,1105.5810451507568,1.4831328392028809,506.5800073242208,1.0,800,1.79,high strength,,48.99,0.25
2,1105.5810451507568,1.4622588157653809,506.5900170898458,1.0,800,1.79,high strength,,48.99,0.25
0,909.3649387359619,0.95738285779953,63.91002929687511,1.0,800,1.79,high strength,,48.21549415953159,1.75
0,1324.539065361023,1.0415621101856232,479.43998046875276,1.0,800,1.79,high strength,,52.10884353741496,0.25
0,979.6957969665527,-0.1661593448370695,18.249970703125655,1.0,800,1.79,high strength,,49.01,7.0
0,1206.8629264831543,1.364609643816948,60.09998046874989,1.0,800,1.79,high strength,,49.42,1.75
0,402.76798605918884,0.3281143270432949,41.87998779296868,1.0,800,1.79,high strength,,42.398952708231064,2.5
1,402.76798605918884,0.2201317436993122,42.50999267578118,1.0,800,1.79,high strength,,42.398952708231064,2.5
2,402.76798605918884,0.2201317436993122,42.50999267578118,1.0,800,1.79,high strength,,42.398952708231064,2.5
3,402.76798605918884,0.20619283989071846,42.52000244140618,1.0,800,1.79,high strength,,42.398952708231064,2.5
4,402.76798605918884,0.18188558891415596,42.52995117187493,1.0,800,1.79,high strength,,42.398952708231064,2.5
0,744.407057762146,2.6513690280914304,68.61998046875033,1.0,750,1.82,high modulus fiber,1,50.142019701456455,
0,992.0758605003357,1034.4333801269531,38.17003662109346,1.0,800,1.79,high strength,,41.362652007329665,2.5
0,531.2319993972778,4.738723300298054,51.159997558593204,1.0,750,1.82,high modulus fiber,1,25.464155034557535,
0,652.3526906967163,2591.1251725260413,56.80000244140683,1.0,750,1.82,high modulus fiber,1,26.46731137751236,
0,847.2809791564941,0.9793687909841537,26.79999023437449,1.0,800,1.79,high strength,,52.59,3.5
0,1035.3491306304932,917.8205108642578,365.4099926757808,1.0,800,1.79,high strength,,37.091182042391964,0.25
0,925.5599975585938,7.093356549739838,60.44995605468739,1.0,800,1.79,high strength,,38.29108376284141,1.5
1,925.5599975585938,7.093356549739838,60.44995605468739,1.0,800,1.79,high strength,,38.29108376284141,1.5
2,925.5599975585938,7.082988202571869,60.45996582031239,1.0,800,1.79,high strength,,38.29108376284141,1.5
0,1083.1300020217896,1.8181654214859009,385.1499438476567,1.0,800,1.79,high strength,,49.0,0.25
0,1010.5019807815552,0.91732057929039,30.58001953125131,1.0,800,1.79,high strength,,47.28329239801114,3.5
1,1010.5019807815552,0.9173042848706245,30.58996826172006,1.0,800,1.79,high strength,,47.28329239801114,3.5
0,1138.3905410766602,1704.4869232177734,195.0699926757843,1.0,800,1.79,high strength,,37.05068135484101,0.5
0,-621.5689778327942,0.586696207523346,86.15999023437507,1.0,800,1.79,high strength,,51.6257592831817,1.25
1,-621.5689778327942,0.586696207523346,86.15999023437507,1.0,800,1.79,high strength,,51.6257592831817,1.25
2,-621.5689778327942,0.597133219242096,86.17000000000007,1.0,800,1.79,high strength,,51.6257592831817,1.25
0,999.6560215950012,1.7832205295562744,464.46997802734404,1.0,800,1.79,high strength,,48.21,0.25
0,1012.7220153808594,1.1017984226346016,30.09997802734415,1.0,800,1.79,high strength,,52.74,3.5
0,-438.32510709762573,0.5794632285833359,65.77001464843761,1.0,800,1.79,high strength,,34.0131973605279,1.5
0,1216.6129350662231,0.5835859179496765,44.530002441406396,1.0,800,1.79,high strength,,46.71510747805026,2.5
0,1009.6234083175659,0.9911681637167931,88.03004638671882,1.0,800,1.79,high strength,,40.71,1.0
0,984.8169684410095,2201.2717895507812,198.73002685546817,1.0,800,1.79,high strength,,26.319755515552387,0.5
0,1261.1124515533447,0.8510859087109566,32.67999511718699,1.0,800,1.79,high strength,,50.54,3.5
0,908.4857702255249,1.2387119829654694,138.3399975585944,1.0,800,1.79,high strength,,50.98858256752994,0.75
0,565.4329061508179,6.873768183390299,53.22999511718808,1.0,750,1.82,high modulus fiber,1,26.41812343917232,
0,1073.1350183486938,1.5111009031534195,201.3099731445327,1.0,800,1.79,high strength,,48.53,0.5
1,1073.1350183486938,1.5250054746866226,201.4199584960952,1.0,800,1.79,high strength,,48.53,0.5
2,1073.1350183486938,1.591386929154396,201.51999511718896,1.0,800,1.79,high strength,,48.53,0.5
3,1073.1350183486938,1.5704184919595718,201.62998046875146,1.0,800,1.79,high strength,,48.53,0.5
4,1073.1350183486938,1.5704184919595718,201.62998046875146,1.0,800,1.79,high strength,,48.53,0.5
5,1073.1350183486938,1.5704184919595718,201.62998046875146,1.0,800,1.79,high strength,,48.53,0.5
6,1073.1350183486938,1.5495444685220718,201.63999023437646,1.0,800,1.79,high strength,,48.53,0.5
7,1073.1350183486938,1.5355369001626968,201.65000000000146,1.0,800,1.79,high strength,,48.53,0.5
0,1204.9909830093384,0.8194827809929848,33.73003417968812,1.0,800,1.79,high strength,,52.74,3.5
0,846.5988636016846,1.29775370657444,50.62001953124991,1.0,800,1.79,high strength,,52.09,1.75
0,1073.8898515701294,0.523556973785162,27.57995849609415,1.0,800,1.79,high strength,,57.75,4.0
0,1080.6750059127808,2608.2745971679688,30.09997802734324,1.0,800,1.79,high strength,,40.203173308870994,3.5
0,275.05210041999817,1.1063957959413528,79.51004638671839,1.0,800,1.79,high strength,,46.38233054074638,1.5
0,1067.2640800476074,0.6746341735124588,374.9200537109391,1.0,800,1.79,high strength,,51.73321632294866,0.25
0,1153.096079826355,1.1691163033246994,106.26999755859379,1.0,800,1.79,high strength,,45.556346088409065,1.0
0,913.1730794906616,2.791368752717972,132.8799951171868,1.0,800,1.79,high strength,,52.1,0.75
0,1027.021050453186,2479.4722595214844,181.41999755859433,1.0,800,1.79,high strength,,28.007526485867388,0.5
0,814.422070980072,1.5843069702386856,147.39997558593768,1.0,800,1.79,high strength,,34.80032599837001,0.5
0,1332.368016242981,2.324066787958145,460.969987792967,1.0,800,1.79,high strength,,51.16,0.25
1,1332.368016242981,2.3414904177188873,461.07002441406075,1.0,800,1.79,high strength,,51.16,0.25
2,1332.368016242981,2.257658511400223,461.7100292968753,1.0,800,1.79,high strength,,51.16,0.25
3,1332.368016242981,2.2892270386219025,461.8200146484378,1.0,800,1.79,high strength,,51.16,0.25
4,1332.368016242981,2.2892270386219025,461.8200146484378,1.0,800,1.79,high strength,,51.16,0.25
5,1332.368016242981,2.2892270386219025,461.8200146484378,1.0,800,1.79,high strength,,51.16,0.25
6,1332.368016242981,2.299595385789871,461.8300244140628,1.0,800,1.79,high strength,,51.16,0.25
7,1332.368016242981,2.324039965867996,461.83997314453154,1.0,800,1.79,high strength,,51.16,0.25
0,1085.239052772522,0.7887741699814796,69.33995117187442,1.0,800,1.79,high strength,,51.87,1.5
0,-283.88091921806335,-0.146208168938756,20.560019531250873,1.0,800,1.79,high strength,,37.71013979826579,5.0
1,-283.88091921806335,-0.20535597391426563,20.880026855469623,1.0,800,1.79,high strength,,37.71013979826579,5.0
2,-283.88091921806335,-0.2577126771211624,21.040000000000873,1.0,800,1.79,high strength,,37.71013979826579,5.0
0,-199.17799532413483,1.0784319564700127,79.26003662109724,1.0,800,1.79,high strength,,49.75,1.25
1,-199.17799532413483,1.0819343850016594,79.58004394531599,1.0,800,1.79,high strength,,49.75,1.25
2,-199.17799532413483,1.1308328658342361,79.90005126953474,1.0,800,1.79,high strength,,49.75,1.25
3,-199.17799532413483,1.2144969999790192,80.33004394531599,1.0,800,1.79,high strength,,49.75,1.25
4,-199.17799532413483,1.1691431254148483,80.76003662109724,1.0,800,1.79,high strength,,49.75,1.25
5,-199.17799532413483,1.1307081431150436,80.87002197265974,1.0,800,1.79,high strength,,49.75,1.25
6,-199.17799532413483,1.1447500437498093,81.08004394531599,1.0,800,1.79,high strength,,49.75,1.25
7,-199.17799532413483,1.2075437754392624,81.19002929687849,1.0,800,1.79,high strength,,49.75,1.25
8,-199.17799532413483,1.130773052573204,81.30001464844099,1.0,800,1.79,high strength,,49.75,1.25
9,-199.17799532413483,1.116868481040001,81.40005126953474,1.0,800,1.79,high strength,,49.75,1.25
10,-199.17799532413483,1.0957541316747665,81.51003662109724,1.0,800,1.79,high strength,,49.75,1.25
11,-199.17799532413483,1.1168514490127563,81.62002197265974,1.0,800,1.79,high strength,,49.75,1.25
12,-199.17799532413483,1.1725984811782837,81.73000732422224,1.0,800,1.79,high strength,,49.75,1.25
13,-199.17799532413483,1.1866150349378586,81.83004394531599,1.0,800,1.79,high strength,,49.75,1.25
14,-199.17799532413483,1.1760782450437546,81.94002929687849,1.0,800,1.79,high strength,,49.75,1.25
15,-199.17799532413483,1.0854196473956108,82.05001464844099,1.0,800,1.79,high strength,,49.75,1.25
16,-199.17799532413483,1.1936005800962448,82.15005126953474,1.0,800,1.79,high strength,,49.75,1.25
17,-199.17799532413483,1.0923719331622124,82.26003662109724,1.0,800,1.79,high strength,,49.75,1.25
18,-199.17799532413483,1.1796273440122604,82.37002197265974,1.0,800,1.79,high strength,,49.75,1.25
19,-199.17799532413483,1.1447631865739822,82.58004394531599,1.0,800,1.79,high strength,,49.75,1.25
20,-199.17799532413483,1.0784453675150871,82.69002929687849,1.0,800,1.79,high strength,,49.75,1.25
21,-199.17799532413483,1.1063705831766129,82.80001464844099,1.0,800,1.79,high strength,,49.75,1.25
22,-199.17799532413483,1.1133277639746666,82.90005126953474,1.0,800,1.79,high strength,,49.75,1.25
23,-199.17799532413483,1.0819215774536133,83.01003662109724,1.0,800,1.79,high strength,,49.75,1.25
24,-199.17799532413483,1.0958642363548279,83.12002197265974,1.0,800,1.79,high strength,,49.75,1.25
25,-199.17799532413483,1.1551955044269562,83.22004882812689,1.0,800,1.79,high strength,,49.75,1.25
26,-199.17799532413483,1.0541213527321815,83.33003417968939,1.0,800,1.79,high strength,,49.75,1.25
27,-199.17799532413483,1.1098332479596138,83.65004150390814,1.0,800,1.79,high strength,,49.75,1.25
28,-199.17799532413483,0.9947342947125435,83.76002685547064,1.0,800,1.79,high strength,,49.75,1.25
29,-199.17799532413483,1.0470478981733322,84.08003417968939,1.0,800,1.79,high strength,,49.75,1.25
30,-199.17799532413483,1.0713379830121994,84.19001953125189,1.0,800,1.79,high strength,,49.75,1.25
31,-199.17799532413483,1.0505587756633759,84.30000488281439,1.0,800,1.79,high strength,,49.75,1.25
32,-199.17799532413483,1.0226120352745056,84.51002685547064,1.0,800,1.79,high strength,,49.75,1.25
33,-199.17799532413483,1.0016859769821167,84.62001220703314,1.0,800,1.79,high strength,,49.75,1.25
34,-199.17799532413483,1.1029593497514725,84.83003417968939,1.0,800,1.79,high strength,,49.75,1.25
35,-199.17799532413483,1.0958869010210037,85.05000488281439,1.0,800,1.79,high strength,,49.75,1.25
36,-199.17799532413483,1.0994134694337845,85.26002685547064,1.0,800,1.79,high strength,,49.75,1.25
37,-199.17799532413483,1.0994134694337845,85.26002685547064,1.0,800,1.79,high strength,,49.75,1.25
38,-199.17799532413483,1.0994134694337845,85.26002685547064,1.0,800,1.79,high strength,,49.75,1.25
39,-199.17799532413483,1.0958944112062454,85.27003662109564,1.0,800,1.79,high strength,,49.75,1.25
40,-199.17799532413483,1.092409685254097,85.28004638672064,1.0,800,1.79,high strength,,49.75,1.25
0,166.7959988117218,0.8169518485665321,31.56999999999971,1.0,800,1.79,high strength,,51.1992236240122,4.0
1,166.7959988117218,0.7890740409493446,31.58000976562471,1.0,800,1.79,high strength,,51.1992236240122,4.0
0,1614.661693572998,1.02865619212389,153.01001220703074,1.0,800,1.79,high strength,,50.111964624847644,0.75
0,1711.8889093399048,1.4051753729581833,113.40999267578081,1.0,800,1.79,high strength,,36.90625560136225,1.0
0,972.9288816452026,0.5582702569663525,52.959985351561045,1.0,800,1.79,high strength,,42.25532333737984,2.0
0,1295.4798936843872,0.6889912337064743,1000.5700170898454,1.0,800,1.79,high strength,,47.388873942546255,0.1
0,576.0880708694458,-0.3202732242643833,33.79003173828096,1.0,800,1.79,high strength,,43.39015760694757,3.0
0,1292.7265167236328,0.423317089676857,40.239973144532996,1.0,800,1.79,high strength,,47.034217099521506,3.0
0,1241.273045539856,0.3849802426993847,72.34001220703158,1.0,800,1.79,high strength,,51.56718676903602,2.0
0,785.7980132102966,0.8621834143996239,84.36000244140814,1.0,800,1.79,high strength,,39.21812405028319,1.0
1,785.7980132102966,0.8621834143996239,84.36000244140814,1.0,800,1.79,high strength,,39.21812405028319,1.0
2,785.7980132102966,0.8517464026808739,84.37001220703314,1.0,800,1.79,high strength,,39.21812405028319,1.0
0,420.7872450351715,0.7721075266599655,53.76997314453092,1.0,800,1.79,high strength,,45.28724197960707,2.0
0,1169.8930263519287,0.09482322167605162,34.21001464843721,1.0,800,1.79,high strength,,40.59071729957806,3.5
0,748.4710812568665,1.9073995649814606,68.22997558593761,1.0,750,1.82,high modulus fiber,1,49.664429530201346,
0,185.19605696201324,-0.2641720399260521,25.630017089843022,1.0,800,1.79,high strength,,40.148269060735906,5.0
1,185.19605696201324,-0.2920326814055443,25.740002441405522,1.0,800,1.79,high strength,,40.148269060735906,5.0
2,185.19605696201324,-0.25721648521721363,25.849987792968022,1.0,800,1.79,high strength,,40.148269060735906,5.0
3,185.19605696201324,-0.2711553890258074,25.959973144530522,1.0,800,1.79,high strength,,40.148269060735906,5.0
4,185.19605696201324,-0.2920680530369282,26.060009765624272,1.0,800,1.79,high strength,,40.148269060735906,5.0
5,185.19605696201324,-0.26069450564682484,26.169995117186772,1.0,800,1.79,high strength,,40.148269060735906,5.0
6,185.19605696201324,-0.30251123383641243,26.279980468749272,1.0,800,1.79,high strength,,40.148269060735906,5.0
7,185.19605696201324,-0.28166430070996284,26.380017089843022,1.0,800,1.79,high strength,,40.148269060735906,5.0
8,185.19605696201324,-0.24328080005943775,26.399975585936772,1.0,800,1.79,high strength,,40.148269060735906,5.0
9,185.19605696201324,-0.24328080005943775,26.399975585936772,1.0,800,1.79,high strength,,40.148269060735906,5.0
10,185.19605696201324,-0.24326691962778568,26.409985351561772,1.0,800,1.79,high strength,,40.148269060735906,5.0
11,185.19605696201324,-0.26063905097544193,26.419995117186772,1.0,800,1.79,high strength,,40.148269060735906,5.0
0,867.6350116729736,1.5810102671384811,103.01999755859379,1.0,800,1.79,high strength,,45.85614963391374,1.0
1,867.6350116729736,1.5810102671384811,103.01999755859379,1.0,800,1.79,high strength,,45.85614963391374,1.0
2,867.6350116729736,1.5635694712400436,103.03000732421879,1.0,800,1.79,high strength,,45.85614963391374,1.0
0,1521.5439796447754,0.6977196782827377,88.47998779296722,1.0,800,1.79,high strength,,50.45881889320498,1.25
0,1011.483907699585,1.6666554808616638,112.77999755859491,1.0,800,1.79,high strength,,51.94014363343437,1.0
0,1125.754952430725,0.8549236804246902,65.65001953125011,1.0,800,1.79,high strength,,39.52721275426059,1.5
0,574.3751525878906,699.0233917236328,54.01002441406217,1.0,750,1.82,high modulus fiber,1,26.401712832864973,
1,574.3751525878906,699.0442657470703,54.02003417968717,1.0,750,1.82,high modulus fiber,1,26.401712832864973,
0,1038.485050201416,0.6138856932520866,50.199975585937864,1.0,800,1.79,high strength,,35.89977055031504,2.0
0,896.697998046875,0.7051962018013,44.889987792968896,1.0,800,1.79,high strength,,42.25,2.0
0,1231.250524520874,2.305219978094101,32.94994384765596,1.0,800,1.79,high strength,,51.651008186363384,3.5
1,1231.250524520874,2.305219978094101,32.94994384765596,1.0,800,1.79,high strength,,51.651008186363384,3.5
0,720.7180261611938,1.7423394219080603,65.53002441406261,1.0,750,1.82,high modulus fiber,1,48.55165102428985,
0,567.1851634979248,3069.5712890625,899.3200195312493,1.0,800,1.79,high strength,,39.08980792524658,0.1
0,918.0020093917847,416.54930877685547,217.02002685546904,1.0,800,1.79,high strength,,26.236378876781217,0.5
1,918.0020093917847,416.5737190246582,217.77002685546904,1.0,800,1.79,high strength,,26.236378876781217,0.5
2,918.0020093917847,416.50399017333984,218.9500097656237,1.0,800,1.79,high strength,,26.236378876781217,0.5
3,918.0020093917847,416.4447326660156,220.23998779296744,1.0,800,1.79,high strength,,26.236378876781217,0.5
4,918.0020093917847,416.4517364501953,221.9500097656237,1.0,800,1.79,high strength,,26.236378876781217,0.5
5,918.0020093917847,416.5352668762207,223.3400244140612,1.0,800,1.79,high strength,,26.236378876781217,0.5
6,918.0020093917847,416.5005226135254,223.66003173827994,1.0,800,1.79,high strength,,26.236378876781217,0.5
7,918.0020093917847,416.4726104736328,223.77001708984244,1.0,800,1.79,high strength,,26.236378876781217,0.5
8,918.0020093917847,416.5353355407715,224.09001464843823,1.0,800,1.79,high strength,,26.236378876781217,0.5
9,918.0020093917847,416.53540420532227,224.62999267578198,1.0,800,1.79,high strength,,26.236378876781217,0.5
10,918.0020093917847,416.5528106689453,224.73002929687573,1.0,800,1.79,high strength,,26.236378876781217,0.5
11,918.0020093917847,416.51095962524414,224.84001464843823,1.0,800,1.79,high strength,,26.236378876781217,0.5
12,918.0020093917847,416.5143928527832,224.95000000000073,1.0,800,1.79,high strength,,26.236378876781217,0.5
13,918.0020093917847,416.59105682373047,225.05003662109448,1.0,800,1.79,high strength,,26.236378876781217,0.5
14,918.0020093917847,416.5388717651367,225.16002197265698,1.0,800,1.79,high strength,,26.236378876781217,0.5
15,918.0020093917847,416.59809494018555,225.27000732421948,1.0,800,1.79,high strength,,26.236378876781217,0.5
16,918.0020093917847,416.5597457885742,225.37999267578198,1.0,800,1.79,high strength,,26.236378876781217,0.5
17,918.0020093917847,416.615535736084,225.48002929687573,1.0,800,1.79,high strength,,26.236378876781217,0.5
18,918.0020093917847,416.48308181762695,226.55003662109448,1.0,800,1.79,high strength,,26.236378876781217,0.5
19,918.0020093917847,416.455135345459,226.66002197265698,1.0,800,1.79,high strength,,26.236378876781217,0.5
20,918.0020093917847,416.5840530395508,227.52000732421948,1.0,800,1.79,high strength,,26.236378876781217,0.5
21,918.0020093917847,416.5213966369629,227.62999267578198,1.0,800,1.79,high strength,,26.236378876781217,0.5
22,918.0020093917847,416.42045974731445,227.73002929687573,1.0,800,1.79,high strength,,26.236378876781217,0.5
23,918.0020093917847,416.458740234375,228.16002197265698,1.0,800,1.79,high strength,,26.236378876781217,0.5
24,918.0020093917847,416.50399017333984,230.12998291015538,1.0,800,1.79,high strength,,26.236378876781217,0.5
25,918.0020093917847,416.50399017333984,230.12998291015538,1.0,800,1.79,high strength,,26.236378876781217,0.5
26,918.0020093917847,416.5005226135254,230.13999267578038,1.0,800,1.79,high strength,,26.236378876781217,0.5
27,918.0020093917847,416.514461517334,230.15000244140538,1.0,800,1.79,high strength,,26.236378876781217,0.5
0,781.8717956542969,2.8027721643447876,71.4099487304693,1.0,750,1.82,high modulus fiber,1,49.76710201844918,
0,1010.0200176239014,0.6210327073931694,29.67999511718699,1.0,800,1.79,high strength,,53.09,3.5
0,383.5964500904083,0.49243295565247536,60.6999560546883,1.0,800,1.79,high strength,,37.154079628637746,1.5
0,1087.5791311264038,1.1554014980793,71.7099975585943,1.0,800,1.79,high strength,,48.71197109220189,1.5
0,852.6272177696228,2.4008407294750214,64.39000976562238,1.0,800,1.79,high strength,,42.82,1.25
0,1208.5044384002686,0.9135844632983208,30.82000976562449,1.0,800,1.79,high strength,,51.458988361189256,4.0
0,1031.599998474121,0.4815482497215271,106.04000732421991,1.0,800,1.79,high strength,,46.78438605509026,1.0
1,1031.599998474121,0.48509392887353897,106.11001464843866,1.0,800,1.79,high strength,,46.78438605509026,1.0
2,1031.599998474121,0.48509392887353897,106.11001464843866,1.0,800,1.79,high strength,,46.78438605509026,1.0
3,1031.599998474121,0.48160920292139053,106.12002441406366,1.0,800,1.79,high strength,,46.78438605509026,1.0
4,1031.599998474121,0.4989813342690468,106.12997314453241,1.0,800,1.79,high strength,,46.78438605509026,1.0
0,2220.5264568328857,0.5654177740216255,34.27001220703096,1.0,800,1.79,high strength,,36.97629449258755,3.5
1,2220.5264568328857,0.5654177740216255,34.27001220703096,1.0,800,1.79,high strength,,36.97629449258755,3.5
0,582.7140808105469,2349.808102213541,50.860009765625364,1.0,750,1.82,high modulus fiber,1,49.18699186991871,
0,748.7130761146545,5.460283495585123,70.05998291015658,1.0,750,1.82,high modulus fiber,1,50.02725785934945,
0,1099.0550518035889,1.3598833233118057,126.08001708984375,1.0,800,1.79,high strength,,49.3350221659278,0.75
1,1099.0550518035889,1.2169720083475113,126.4000244140625,1.0,800,1.79,high strength,,49.3350221659278,0.75
2,1099.0550518035889,1.255340337753296,126.61004638671875,1.0,800,1.79,high strength,,49.3350221659278,0.75
0,959.7199559211731,0.3638216033577919,217.83996337890676,1.0,800,1.79,high strength,,50.13034115380256,0.5
0,709.4569206237793,2.1815142933527625,66.01000488281261,1.0,750,1.82,high modulus fiber,1,49.23857868020305,
0,957.3519825935364,0.9668305367231369,69.05999267578227,1.0,800,1.79,high strength,,46.29,1.5
1,957.3519825935364,0.9668305367231369,69.05999267578227,1.0,800,1.79,high strength,,46.29,1.5
2,957.3519825935364,0.9564621895551682,69.07000244140727,1.0,800,1.79,high strength,,46.29,1.5
0,2171.0643768310547,1.950307935476303,72.46000732421817,1.0,800,1.79,high strength,,46.15761135584924,1.5
0,1028.0559062957764,409.1902198791504,64.97997558593715,1.0,800,1.79,high strength,,46.38233054074638,1.5
1,1028.0559062957764,393.23642349243164,65.5299633789059,1.0,800,1.79,high strength,,46.38233054074638,1.5
2,1028.0559062957764,392.87826919555664,65.5399731445309,1.0,800,1.79,high strength,,46.38233054074638,1.5
0,680.610716342926,-0.04694080352783203,30.76001220703256,1.0,800,1.79,high strength,,43.18915429309232,3.5
0,1911.177158355713,0.14640988782048225,27.249951171874272,1.0,800,1.79,high strength,,38.11097826851396,4.0
0,1172.8930473327637,0.43377867713570595,219.88000244140858,1.0,800,1.79,high strength,,51.03494324504785,0.5
1,1172.8930473327637,0.42334166541695595,219.89001220703358,1.0,800,1.79,high strength,,51.03494324504785,0.5
0,1114.029884338379,0.9623531252145767,23.470043945311772,1.0,800,1.79,high strength,,54.24,5.0
0,1005.932092666626,0.9222223833203316,60.76001464843739,1.0,800,1.79,high strength,,51.285670790777495,1.75
0,1180.2797317504883,0.31233733892440796,24.609997558593022,1.0,800,1.79,high strength,,50.89011663597299,5.0
0,1164.791226387024,1.0294905602931976,129.76000000000022,1.0,800,1.79,high strength,,50.68,0.75
0,1166.3650274276733,3285.165069580078,27.81000000000131,1.0,800,1.79,high strength,,52.110146662675845,4.0
1,1166.3650274276733,3285.165069580078,27.81000000000131,1.0,800,1.79,high strength,,52.110146662675845,4.0
2,1166.3650274276733,3284.886016845703,27.82000976562631,1.0,800,1.79,high strength,,52.110146662675845,4.0
0,527.6258587837219,1213.480334472656,48.939965820312864,1.0,750,1.82,high modulus fiber,1,26.76756468865119,
0,927.5806546211243,1.1589414775371552,48.699975585936954,1.0,800,1.79,high strength,,44.76,2.0
0,835.5810046195984,0.9528903588652611,145.93001464843746,1.0,800,1.79,high strength,,52.34484999458464,0.75
0,-41.70112684369087,0.3943406827747822,44.649997558593896,1.0,800,1.79,high strength,,43.064182194616976,2.5
0,1113.9763593673706,0.4932521693408489,46.62997802734208,1.0,800,1.79,high strength,,51.56318802289741,2.5
0,810.7936978340149,0.7848618999123573,55.33003173828183,1.0,800,1.79,high strength,,44.14471596318629,1.75
0,993.2911992073059,0.6444970741868019,56.23005615234433,1.0,800,1.79,high strength,,50.22,1.75
